id,name,us_sound,us_link,type
235926,muntjac,ˈmʌnt.dʒæk,../audio/m/cdo0319usmunt1156.mp3,noun
235931,muon,ˈmju.ɑːn,../audio/m/muon.mp3,noun
235945,mural,ˈmjʊr.əl,../audio/m/mural.mp3,noun
235961,murder,ˈmɝː.dɚ,../audio/m/murder.mp3,noun
235962,murdered,ˈmɝː.dɚ,../audio/m/murder.mp3,verb
235965,murderer,ˈmɝː.dɚ.ɚ,../audio/m/murderer.mp3,noun
235969,murdering,ˈmɝː.dɚ,../audio/m/murder.mp3,verb
235973,murderous,ˈmɝː.dɚ.əs,../audio/m/murderous.mp3,adjective
235974,murderously,ˈmɝː.dɚ.əs.li,../audio/m/cdo0623usmurd2638.mp3,adverb
236021,murk,mɝːk,../audio/m/murk.mp3,noun
236024,murky,ˈmɝː.ki,../audio/m/murky.mp3,adjective
236027,murkily,ˈmɝː.kəl.i,../audio/m/cdo0623usmurk2639.mp3,adverb
236041,murmur,ˈmɝː.mɚ,../audio/m/murmur.mp3,verb
236042,murmuration,ˈmɝː.mɚˈeɪ.ʃən,../audio/m/cdo0318usmurm3163.mp3,noun
236044,murmured,ˈmɝː.mɚ,../audio/m/murmur.mp3,verb
236047,murmuring,ˈmɝː.mɚ,../audio/m/murmur.mp3,verb
236052,murmurous,ˈmɝː.mɚ.əs,../audio/m/cdo0623usmurm2640.mp3,adjective
236053,murmurously,ˈmɝː.mɚ.əs.li,../audio/m/cdo0623usmurm2641.mp3,adverb
236122,muscadine,ˈmʌs.kə.diːn,../audio/m/cdo0123usmusc1282.mp3,noun
236135,muscatel,məs.kəˈtel,../audio/m/cdo0123usmusc1283.mp3,noun
236155,muscle,ˈmʌs.əl,../audio/m/muscle.mp3,noun
236157,muscled,ˈmʌs.əld,../audio/m/cdo1119usmusc0804.mp3,adjective
236160,muscleman,ˈmʌs.əl.mæn,../audio/m/usmuscl001.mp3,noun
236163,muscly,ˈmʌs.li,../audio/m/usmuscl002.mp3,adjective
236182,muscovite,ˈmʌs.kə.vaɪt,../audio/m/usmuscl003.mp3,noun
236190,muscular,ˈmʌs.kjə.lɚ,../audio/m/muscular.mp3,adjective
236194,muscularly,ˈmʌs.kjə.lɚ.li,../audio/m/cdo0623usmusc2642.mp3,adverb
236196,musculature,ˈmʌs.kjə.lə.tʃɚ,../audio/m/usmuscl004.mp3,noun
236199,musculi,ˈmʌs.kjə.laɪ,../audio/m/cespus000735.mp3,noun
236203,musculocutaneous,ˌmʌs.kjəˌloʊ.kjuːˈteɪ.ni.əs,../audio/m/cespus000736.mp3,adjective
236212,musculoskeletal,ˌmʌs.kjə.loʊˈskel.ə.təl,../audio/m/cespus000737.mp3,adjective
236218,musculus,ˈmʌs.kjə.ləs,../audio/m/cespus000738.mp3,noun
236219,muse,mjuːz,../audio/m/muse.mp3,verb
236220,mused,mjuːz,../audio/m/muse.mp3,verb
236240,museum,mjuːˈziː.əm,../audio/m/museum.mp3,noun
236244,mush,mʌʃ,../audio/m/mush.mp3,noun
236249,musher,ˈmʌʃ.ɚ,../audio/m/cdo1121usmush3011.mp3,noun
236255,mushy,ˈmʌʃ.i,../audio/m/mushy.mp3,adjective
236258,mushily,ˈmʌʃ.ɪ.li,../audio/m/cdo0623usmush2643.mp3,adverb
236260,mushing,ˈmʌʃ.ɪŋ,../audio/m/cdo1121usmush3012.mp3,noun
236264,mushroom,ˈmʌʃ.ruːm,../audio/m/mushroom.mp3,noun
236265,mushroomed,ˈmʌʃ.ruːm,../audio/m/mushroom.mp3,verb
236269,mushrooming,ˈmʌʃ.ruːm,../audio/m/mushroom.mp3,verb
236274,music,ˈmjuː.zɪk,../audio/m/music.mp3,noun
236276,musical,ˈmjuː.zɪ.kəl,../audio/m/musical.mp3,adjective
236279,musicality,mjuː.zɪˈkæl.ə.t̬i,../audio/m/usmuscl005.mp3,noun
236282,musically,ˈmjuː.zɪ.kəl.i,../audio/m/usmuscl006.mp3,adverb
236286,musician,mjuːˈzɪʃ.ən,../audio/m/musician.mp3,noun
236291,musicianship,mjuːˈzɪʃ.ən.ʃɪp,../audio/m/usmuscl007.mp3,noun
236302,musicology,ˌmjuː.zɪˈkɑː.lə.dʒi,../audio/m/usmuscl009.mp3,noun
236306,musicologist,ˌmjuː.zɪˈkɑː.lə.dʒɪst,../audio/m/usmuscl008.mp3,noun
236324,musing,mjuːz,../audio/m/muse.mp3,verb
236325,musingly,ˈmjuː.zɪŋ.li,../audio/m/cdo0623usmusi2644.mp3,adverb
236326,musings,ˈmjuː.zɪŋz,../audio/m/cdo0318usmusi3166.mp3,noun
236332,musk,mʌsk,../audio/m/musk.mp3,noun
236343,musket,ˈmʌs.kɪt,../audio/m/musket.mp3,noun
236345,musketeer,ˌmʌs.kəˈtɪr,../audio/m/cdo0318usmusk3167.mp3,noun
236357,musky,ˈmʌs.ki,../audio/m/musky.mp3,adjective
236369,muskmelon,ˈmʌskˌmel.ən,../audio/m/cdo0123usmusk1284.mp3,noun
236382,muslim,ˈmɑː.zlem,../audio/m/moslem.mp3,noun
236384,muslin,ˈmʌz.lɪn,../audio/m/muslin.mp3,noun
236391,muso,ˈmjuː.zoʊ,../audio/m/cald4us1531.mp3,noun
236408,muss,mʌs,../audio/m/muss.mp3,verb
236415,mussed,mʌs,../audio/m/muss.mp3,verb
236416,mussel,ˈmʌs.əl,../audio/m/mussel.mp3,noun
236423,mussy,ˈmʌs.i,../audio/m/cdo0623usmuss2646.mp3,adjective
236427,mussily,ˈmʌs.əl.i,../audio/m/cdo0623usmuss2645.mp3,adverb
236429,mussing,mʌs,../audio/m/muss.mp3,verb
236441,must,mʌst,../audio/m/must.mp3,modal verb
236442,mustache,ˈmʌs.tæʃ,../audio/m/moustache.mp3,noun
236446,mustachio,məˈstæʃ.i.oʊ,../audio/m/usmuscl010.mp3,noun
236447,mustachioed,məˈstæʃ.i.oʊd,../audio/m/usmuscl011.mp3,adjective
236452,mustang,ˈmʌs.tæŋ,../audio/m/usb00842.mp3,noun
236455,mustard,ˈmʌs.tɚd,../audio/m/mustard.mp3,noun
236469,muster,ˈmʌs.tɚ,../audio/m/muster.mp3,verb
236472,mustered,ˈmʌs.tɚ,../audio/m/muster.mp3,verb
236475,mustering,ˈmʌs.tɚ,../audio/m/muster.mp3,verb
236480,musty,ˈmʌs.ti,../audio/m/musty.mp3,adjective
236485,mustily,ˈmʌs.təl.i,../audio/m/cdo0623usmust2647.mp3,adverb
236495,mutability,ˌmjuː.t̬əˈbɪl.ə.t̬i,../audio/m/cdo0318usmuta3170.mp3,noun
236496,mutable,ˈmjuː.t̬ə.bəl,../audio/m/cdo0318usmuta3171.mp3,adjective
236504,mutagenic,ˌmjuː.t̬əˈdʒen.ɪk,../audio/m/mutagenic.mp3,adjective
236505,mutagenically,ˌmjuː.t̬əˈdʒen.ɪ.kəl.i,../audio/m/cdo0623usmuta2648.mp3,adverb
236510,mutant,ˈmjuː.tənt,../audio/m/eus73140.mp3,noun
236516,mutate,mjuːˈteɪt,../audio/m/usmuscl015.mp3,verb
236517,mutated,mjuːˈteɪt,../audio/m/usmuscl015.mp3,verb
236519,mutating,mjuːˈteɪt,../audio/m/usmuscl015.mp3,verb
236520,mutation,mjuːˈteɪ.ʃən,../audio/m/mutation.mp3,noun
236521,mutational,mjuːˈteɪ.ʃən.əl,../audio/m/cdo0623usmuta2649.mp3,adjective
236522,mutationally,mjuːˈteɪ.ʃən.əl.i,../audio/m/cdo0623usmuta2650.mp3,adverb
236537,mute,mjuːt,../audio/m/mute.mp3,adjective
236538,muted,ˈmjuː.t̬ɪd,../audio/m/muted.mp3,adjective
236539,mutedly,ˈmjuː.t̬ɪd.li,../audio/m/cdo0623usmute2651.mp3,adverb
236541,mutely,ˈmjuːt.li,../audio/m/cdo0623usmute2652.mp3,adverb
236557,mutilate,ˈmjuː.t̬əl.eɪt,../audio/m/mutilate.mp3,verb
236558,mutilated,ˈmjuː.t̬əl.eɪt,../audio/m/mutilate.mp3,verb
236560,mutilating,ˈmjuː.t̬əl.eɪt,../audio/m/mutilate.mp3,verb
236561,mutilation,ˌmjuː.t̬əlˈeɪ.ʃən,../audio/m/eus73141.mp3,noun
236574,mutineer,ˌmjuː.tənˈɪr,../audio/m/usmuscl016.mp3,noun
236579,muting,mjuːt,../audio/m/mute.mp3,verb
236580,mutiny,ˈmjuː.tən.i,../audio/m/eus73142.mp3,noun
236581,mutinied,ˈmjuː.tən.i,../audio/m/eus73142.mp3,verb
236583,mutinying,ˈmjuː.tən.i,../audio/m/eus73142.mp3,verb
236586,mutinous,ˈmjuː.tən.əs,../audio/m/mutinous.mp3,adjective
236587,mutinously,ˈmjuː.tən.əs.li,../audio/m/cdo0318usmuti3173.mp3,adverb
236602,mutt,mʌt,../audio/m/mutt.mp3,noun
236604,mutter,ˈmʌt̬.ɚ,../audio/m/eus73143.mp3,verb
236605,muttered,ˈmʌt̬.ɚ,../audio/m/eus73143.mp3,verb
236608,muttering,ˈmʌt̬.ɚ,../audio/m/eus73143.mp3,verb
236611,mutton,ˈmʌt̬.ən,../audio/m/mutton.mp3,noun
236614,muttonchops,ˈmʌt̬.ən.tʃɑːps,../audio/m/eus73144.mp3,noun
236626,mutual,ˈmjuː.tʃu.əl,../audio/m/mutual.mp3,adjective
236631,mutualism,ˈmjuː.tʃu.əlɪ.zəm,../audio/m/mutualism.mp3,noun
236634,mutuality,ˌmjuː.tʃuˈæl.ə.t̬i,../audio/m/cdo0623usmutu2653.mp3,noun
236640,mutually,ˈmjuː.tʃu.ə.li,../audio/m/mutually.mp3,adverb
236668,muzzy,ˈmʌz.i,../audio/m/cald4us1534.mp3,adjective
236671,muzzily,ˈmʌz.əl.i,../audio/m/usmuscl020.mp3,adverb
236672,muzziness,ˈmʌz.i.nəs,../audio/m/usmuscl021.mp3,noun
236673,muzzle,ˈmʌz.əl,../audio/m/muzzle.mp3,noun
236674,muzzled,ˈmʌz.əl,../audio/m/muzzle.mp3,verb
236681,muzzling,ˈmʌz.əl,../audio/m/muzzle.mp3,verb
236683,mw,"","",noun
236684,mwa,ˌem.dʌbl.juːˈeɪ,../audio/m/usmuscl024.mp3,noun
236689,n,en,../audio/n/eus71524.mp3,noun
236695,nab,næb,../audio/n/nab.mp3,verb
236720,nabob,ˈneɪ.bɑːb,../audio/n/usmysti007.mp3,noun
236741,nace,"",../audio/n/cbedus06589.mp3,noun
236742,nacelle,nəˈsel,../audio/n/cdo1119usnace0809.mp3,noun
236750,nacho,ˈnɑː.tʃoʊ,../audio/n/usmysti009.mp3,noun
236756,nacre,ˈneɪ.kɚ,../audio/n/cdo0318usnacr3182.mp3,noun
236769,nadir,ˈneɪ.dɚ,../audio/n/eus73151.mp3,noun
236773,nae,neɪ,../audio/n/eus73172.mp3,adverb
236789,nag,næɡ,../audio/n/nag.mp3,verb
236808,nagging,ˈnæɡ.ɪŋ,../audio/n/nagging.mp3,adjective
